,WatchList,Biometrics,Ticket Purchase,Link Analysis,Total
63287,20.0,0,0,0.0,9.0
63288,20.0,0,0,0.0,9.0
63289,0.0,0,100,0.0,25.0
63290,0.0,0,0,0.0,0.0
63291,72.0,0,0,0.0,32.4
63292,0.0,0,0,0.0,0.0
63293,0.0,0,0,0.0,0.0
63294,0.0,0,0,0.0,0.0
63295,20.0,0,0,0.0,9.0
63296,20.0,0,0,0.0,9.0
63297,20.0,0,0,60.0,21.0
63298,21.0,0,0,0.0,9.450000000000001
63299,21.0,0,0,40.0,17.450000000000003
63300,41.0,0,75,0.0,37.2
63301,21.0,0,0,0.0,9.450000000000001
63302,21.0,0,0,0.0,9.450000000000001
63303,0.0,0,0,0.0,0.0
63304,0.0,0,100,0.0,25.0
63305,0.0,0,0,0.0,0.0
63306,0.0,0,0,0.0,0.0
63307,20.0,0,0,20.0,13.0
63308,21.0,0,0,0.0,9.450000000000001
63309,0.0,0,0,0.0,0.0
63310,0.0,0,0,0.0,0.0
63311,0.0,0,100,0.0,25.0
63312,0.0,0,100,0.0,25.0
63313,0.0,0,0,40.0,8.0
63314,0.0,0,0,0.0,0.0
63315,21.0,0,0,60.0,21.450000000000003
63316,20.0,0,100,0.0,34.0
63317,54.0,0,0,0.0,24.3
63318,0.0,0,0,0.0,0.0
63319,20.0,0,75,0.0,27.75
63320,20.0,0,0,0.0,9.0
63321,0.0,0,0,0.0,0.0
63322,0.0,0,0,20.0,4.0
63323,72.0,0,75,0.0,51.15
63324,51.0,0,0,20.0,26.95
63325,0.0,0,0,20.0,4.0
63326,0.0,0,0,0.0,0.0
63327,54.0,100,100,0.0,79.3
63328,54.0,0,100,40.0,57.3
63329,20.0,0,100,0.0,34.0
63330,0.0,0,75,40.0,26.75
63331,0.0,0,75,0.0,18.75
63332,0.0,0,100,0.0,25.0
63333,20.0,0,100,0.0,34.0
63334,0.0,0,0,0.0,0.0
63335,0.0,100,0,0.0,30.0
63336,21.0,0,0,0.0,9.450000000000001
63337,20.0,0,0,0.0,9.0
63338,20.0,0,0,40.0,17.0
63339,0.0,0,0,0.0,0.0
63340,20.0,100,0,0.0,39.0
63341,20.0,0,75,0.0,27.75
63342,0.0,0,0,0.0,0.0
63343,0.0,0,75,0.0,18.75
63344,0.0,0,0,0.0,0.0
63345,0.0,0,75,0.0,18.75
63346,67.0,0,75,60.0,60.900000000000006
63347,21.0,100,0,20.0,43.45
63348,0.0,0,100,20.0,29.0
63349,21.0,0,0,0.0,9.450000000000001
63350,0.0,0,0,20.0,4.0
63351,20.0,0,0,0.0,9.0
63352,0.0,0,0,0.0,0.0
63353,0.0,100,0,60.0,42.0
63354,0.0,0,0,40.0,8.0
63355,21.0,0,0,60.0,21.450000000000003
63356,0.0,0,0,0.0,0.0
63357,0.0,0,100,0.0,25.0
63358,0.0,0,0,0.0,0.0
63359,21.0,0,75,40.0,36.2
63360,0.0,0,0,0.0,0.0
63361,21.0,0,0,0.0,9.450000000000001
63362,0.0,0,75,0.0,18.75
63363,0.0,0,0,0.0,0.0
63364,0.0,0,0,0.0,0.0
63365,20.0,0,0,20.0,13.0
63366,41.0,0,0,60.0,30.45
63367,0.0,0,0,0.0,0.0
63368,0.0,0,75,0.0,18.75
63369,21.0,0,0,0.0,9.450000000000001
63370,0.0,0,0,0.0,0.0
63371,0.0,0,75,0.0,18.75
63372,0.0,0,0,0.0,0.0
63373,20.0,0,0,0.0,9.0
63374,0.0,0,100,0.0,25.0
63375,20.0,0,0,40.0,17.0
63376,21.0,0,0,0.0,9.450000000000001
63377,0.0,0,0,20.0,4.0
63378,34.0,0,75,0.0,34.05
63379,51.0,0,0,0.0,22.95
63380,20.0,0,0,0.0,9.0
63381,0.0,0,0,0.0,0.0
63382,0.0,0,100,0.0,25.0
63383,0.0,0,0,60.0,12.0
63384,21.0,0,0,0.0,9.450000000000001
63385,0.0,0,75,0.0,18.75
63386,0.0,100,0,0.0,30.0
63387,21.0,0,100,0.0,34.45
63388,0.0,0,75,0.0,18.75
63389,20.0,0,0,0.0,9.0
63390,21.0,0,0,0.0,9.450000000000001
63391,0.0,0,0,0.0,0.0
63392,0.0,0,0,20.0,4.0
63393,21.0,0,0,0.0,9.450000000000001
63394,0.0,0,100,0.0,25.0
63395,0.0,0,0,0.0,0.0
63396,0.0,0,0,0.0,0.0
63397,0.0,0,0,0.0,0.0
63398,0.0,0,0,0.0,0.0
63399,21.0,100,75,0.0,58.2
63400,0.0,0,0,40.0,8.0
63401,0.0,0,0,40.0,8.0
63402,0.0,0,0,0.0,0.0
63403,51.0,0,75,0.0,41.7
63404,20.0,100,0,40.0,47.0
63405,21.0,0,100,0.0,34.45
63406,0.0,0,75,0.0,18.75
63407,0.0,0,75,0.0,18.75
63408,0.0,0,0,0.0,0.0
63409,51.0,0,0,0.0,22.95
63410,0.0,0,75,40.0,26.75
63411,0.0,0,0,0.0,0.0
63412,21.0,0,0,0.0,9.450000000000001
63413,0.0,0,75,0.0,18.75
63414,0.0,0,75,0.0,18.75
63415,0.0,0,0,0.0,0.0
63416,20.0,100,0,40.0,47.0
63417,20.0,0,0,0.0,9.0
63418,0.0,0,0,0.0,0.0
63419,20.0,0,0,0.0,9.0
63420,20.0,0,75,40.0,35.75
63421,20.0,0,0,20.0,13.0
63422,0.0,0,0,0.0,0.0
63423,20.0,0,75,0.0,27.75
63424,20.0,100,0,0.0,39.0
63425,0.0,0,0,0.0,0.0
63426,0.0,0,0,0.0,0.0
63427,0.0,0,100,0.0,25.0
63428,41.0,0,0,0.0,18.45
63429,21.0,100,0,40.0,47.45
63430,41.0,0,100,0.0,43.45
63431,51.0,100,0,0.0,52.949999999999996
63432,0.0,100,100,0.0,55.0
63433,67.0,0,0,40.0,38.150000000000006
63434,21.0,0,0,0.0,9.450000000000001
63435,0.0,0,0,0.0,0.0
63436,0.0,0,100,0.0,25.0
63437,0.0,100,0,0.0,30.0
63438,67.0,0,75,0.0,48.900000000000006
63439,0.0,0,0,0.0,0.0
63440,0.0,0,100,0.0,25.0
63441,0.0,0,75,20.0,22.75
63442,0.0,0,0,0.0,0.0
63443,20.0,0,75,0.0,27.75
63444,0.0,0,0,0.0,0.0
63445,0.0,0,75,0.0,18.75
63446,0.0,0,0,0.0,0.0
63447,0.0,0,0,0.0,0.0
63448,0.0,0,0,0.0,0.0
63449,0.0,0,0,0.0,0.0
63450,0.0,0,0,0.0,0.0
63451,0.0,0,0,0.0,0.0
63452,0.0,0,100,0.0,25.0
63453,0.0,0,75,0.0,18.75
63454,0.0,0,75,40.0,26.75
63455,0.0,100,0,0.0,30.0
63456,0.0,0,0,20.0,4.0
63457,20.0,0,0,0.0,9.0
63458,0.0,0,0,40.0,8.0
63459,20.0,0,75,40.0,35.75
63460,21.0,0,0,0.0,9.450000000000001
63461,0.0,0,0,20.0,4.0
63462,0.0,0,0,0.0,0.0
63463,0.0,0,0,0.0,0.0
63464,0.0,0,0,0.0,0.0
63465,0.0,0,0,40.0,8.0
63466,0.0,0,100,0.0,25.0
63467,20.0,0,0,0.0,9.0
63468,0.0,0,0,0.0,0.0
63469,0.0,0,100,0.0,25.0
63470,20.0,0,75,0.0,27.75
63471,0.0,0,100,0.0,25.0
63472,0.0,0,0,0.0,0.0
63473,0.0,0,0,0.0,0.0
63474,0.0,0,75,0.0,18.75
63475,0.0,0,0,20.0,4.0
63476,0.0,0,75,60.0,30.75
63477,34.0,0,75,0.0,34.05
63478,0.0,0,100,0.0,25.0
63479,0.0,0,0,0.0,0.0
63480,20.0,0,0,0.0,9.0
63481,0.0,0,75,0.0,18.75
63482,21.0,0,75,0.0,28.200000000000003
63483,0.0,0,0,60.0,12.0
63484,0.0,0,100,0.0,25.0
63485,21.0,0,0,0.0,9.450000000000001
63486,0.0,0,0,60.0,12.0
63487,0.0,100,0,0.0,30.0
63488,21.0,0,75,0.0,28.200000000000003
63489,20.0,0,100,0.0,34.0
63490,0.0,0,75,0.0,18.75
63491,0.0,0,0,40.0,8.0
63492,0.0,0,0,20.0,4.0
63493,0.0,0,0,0.0,0.0
63494,0.0,0,0,0.0,0.0
63495,34.0,0,0,0.0,15.3
63496,41.0,0,75,0.0,37.2
63497,0.0,0,0,0.0,0.0
63498,0.0,0,0,0.0,0.0
63499,21.0,0,75,0.0,28.200000000000003
63500,20.0,0,0,0.0,9.0
63501,0.0,0,100,0.0,25.0
63502,0.0,0,0,0.0,0.0
63503,0.0,0,75,0.0,18.75
63504,0.0,0,0,0.0,0.0
63505,0.0,0,0,0.0,0.0
63506,87.0,0,75,0.0,57.9
63507,34.0,0,0,0.0,15.3
63508,0.0,0,0,0.0,0.0
63509,87.0,0,0,0.0,39.15
63510,0.0,0,0,0.0,0.0
63511,0.0,0,75,0.0,18.75
63512,0.0,0,0,0.0,0.0
63513,0.0,100,0,0.0,30.0
63514,41.0,0,75,0.0,37.2
63515,0.0,0,0,0.0,0.0
63516,0.0,100,0,0.0,30.0
63517,20.0,0,0,40.0,17.0
63518,0.0,0,0,0.0,0.0
63519,21.0,0,0,0.0,9.450000000000001
63520,0.0,0,0,0.0,0.0
63521,20.0,0,0,0.0,9.0
63522,0.0,0,0,0.0,0.0
63523,20.0,0,0,0.0,9.0
63524,0.0,0,75,0.0,18.75
63525,51.0,0,0,20.0,26.95
63526,0.0,0,0,40.0,8.0
63527,0.0,0,0,0.0,0.0
63528,0.0,0,100,0.0,25.0
63529,21.0,0,0,40.0,17.450000000000003
63530,0.0,0,100,0.0,25.0
63531,41.0,100,0,0.0,48.449999999999996
63532,0.0,0,0,0.0,0.0
63533,0.0,0,0,0.0,0.0
63534,0.0,0,0,0.0,0.0
63535,72.0,0,0,0.0,32.4
63536,0.0,0,75,0.0,18.75
63537,20.0,0,0,0.0,9.0
63538,67.0,0,0,0.0,30.150000000000002
63539,0.0,100,0,0.0,30.0
63540,20.0,0,0,0.0,9.0
63541,54.0,100,0,0.0,54.3
63542,0.0,0,0,0.0,0.0
63543,0.0,0,75,0.0,18.75
63544,0.0,0,100,0.0,25.0
63545,0.0,0,75,0.0,18.75
63546,0.0,0,0,0.0,0.0
63547,0.0,0,100,0.0,25.0
63548,0.0,0,0,0.0,0.0
63549,21.0,0,75,0.0,28.200000000000003
63550,0.0,0,75,0.0,18.75
63551,71.0,0,0,60.0,43.95
63552,20.0,0,0,20.0,13.0
63553,0.0,0,75,0.0,18.75
63554,0.0,0,0,0.0,0.0
63555,0.0,0,0,0.0,0.0
63556,0.0,0,0,0.0,0.0
63557,0.0,0,100,40.0,33.0
63558,0.0,0,0,20.0,4.0
63559,0.0,0,0,60.0,12.0
63560,34.0,0,75,0.0,34.05
63561,34.0,0,75,0.0,34.05
63562,0.0,0,0,0.0,0.0
63563,0.0,0,0,0.0,0.0
63564,0.0,0,0,0.0,0.0
63565,0.0,0,0,0.0,0.0
63566,0.0,0,0,0.0,0.0
63567,51.0,0,0,0.0,22.95
63568,0.0,0,0,0.0,0.0
63569,41.0,0,100,40.0,51.45
63570,0.0,0,0,0.0,0.0
63571,34.0,0,0,0.0,15.3
63572,0.0,0,0,20.0,4.0
63573,20.0,0,75,0.0,27.75
63574,21.0,100,100,20.0,68.45
63575,0.0,0,75,0.0,18.75
63576,34.0,0,75,0.0,34.05
63577,0.0,0,75,0.0,18.75
63578,21.0,0,0,0.0,9.450000000000001
63579,21.0,0,0,40.0,17.450000000000003
63580,0.0,0,0,0.0,0.0
63581,0.0,0,0,0.0,0.0
63582,41.0,0,75,0.0,37.2
63583,21.0,0,0,0.0,9.450000000000001
63584,51.0,0,0,0.0,22.95
63585,0.0,0,75,0.0,18.75
63586,20.0,0,0,0.0,9.0
63587,0.0,0,75,0.0,18.75
63588,87.0,0,100,40.0,72.15
63589,0.0,0,0,0.0,0.0
63590,0.0,0,75,0.0,18.75
63591,0.0,0,0,20.0,4.0
63592,0.0,0,0,0.0,0.0
63593,0.0,0,0,0.0,0.0
63594,0.0,0,0,0.0,0.0
63595,20.0,0,0,0.0,9.0
63596,0.0,0,75,0.0,18.75
63597,21.0,0,0,0.0,9.450000000000001
63598,0.0,0,0,20.0,4.0
63599,0.0,0,0,0.0,0.0
63600,0.0,0,0,0.0,0.0
63601,0.0,0,0,20.0,4.0
63602,34.0,0,0,0.0,15.3
63603,0.0,0,0,0.0,0.0
63604,21.0,100,100,0.0,64.45
63605,0.0,100,0,0.0,30.0
63606,34.0,0,0,0.0,15.3
63607,95.58,0,0,0.0,43.011
63608,0.0,0,0,0.0,0.0
63609,0.0,0,0,0.0,0.0
63610,0.0,0,0,0.0,0.0
63611,0.0,0,0,0.0,0.0
63612,0.0,0,0,0.0,0.0
63613,0.0,100,0,0.0,30.0
63614,20.0,0,0,0.0,9.0
63615,0.0,100,0,0.0,30.0
63616,0.0,0,0,0.0,0.0
63617,51.0,100,75,100.0,91.69999999999999
63618,21.0,0,0,0.0,9.450000000000001
63619,0.0,0,0,20.0,4.0
63620,0.0,0,0,0.0,0.0
63621,0.0,0,0,0.0,0.0
63622,88.0,0,0,0.0,39.6
63623,21.0,0,75,0.0,28.200000000000003
63624,0.0,0,75,0.0,18.75
63625,0.0,0,0,0.0,0.0
63626,51.0,0,0,0.0,22.95
63627,0.0,0,0,0.0,0.0
63628,0.0,0,100,0.0,25.0
63629,0.0,0,0,0.0,0.0
63630,54.0,0,100,40.0,57.3
63631,21.0,100,0,0.0,39.45
63632,20.0,0,0,20.0,13.0
63633,0.0,0,100,40.0,33.0
63634,0.0,0,0,0.0,0.0
63635,0.0,0,0,40.0,8.0
63636,0.0,0,0,0.0,0.0
63637,0.0,0,0,0.0,0.0
63638,21.0,0,0,20.0,13.450000000000001
63639,20.0,0,0,60.0,21.0
63640,20.0,0,75,0.0,27.75
63641,0.0,0,0,40.0,8.0
63642,34.0,0,0,20.0,19.3
63643,0.0,0,0,0.0,0.0
63644,0.0,0,0,0.0,0.0
63645,0.0,0,0,0.0,0.0
63646,0.0,0,0,0.0,0.0
63647,21.0,100,0,0.0,39.45
63648,0.0,0,0,0.0,0.0
63649,20.0,0,0,20.0,13.0
63650,20.0,100,0,0.0,39.0
63651,0.0,0,0,20.0,4.0
63652,0.0,0,75,0.0,18.75
63653,0.0,0,0,0.0,0.0
63654,67.0,0,75,0.0,48.900000000000006
63655,21.0,0,75,0.0,28.200000000000003
63656,20.0,0,0,0.0,9.0
63657,21.0,0,100,0.0,34.45
63658,0.0,100,0,0.0,30.0
63659,0.0,0,0,0.0,0.0
63660,0.0,0,0,0.0,0.0
63661,0.0,0,0,0.0,0.0
63662,0.0,0,75,0.0,18.75
63663,0.0,0,0,0.0,0.0
63664,20.0,0,0,20.0,13.0
63665,20.0,0,0,0.0,9.0
63666,85.0,0,0,0.0,38.25
63667,21.0,0,0,20.0,13.450000000000001
63668,0.0,0,75,0.0,18.75
63669,21.0,0,0,0.0,9.450000000000001
63670,21.0,0,0,0.0,9.450000000000001
63671,0.0,0,0,0.0,0.0
63672,20.0,0,0,0.0,9.0
63673,0.0,0,0,0.0,0.0
63674,20.0,0,0,0.0,9.0
63675,0.0,100,75,60.0,60.75
63676,0.0,0,0,40.0,8.0
63677,21.0,0,0,0.0,9.450000000000001
63678,41.0,0,0,0.0,18.45
63679,0.0,0,75,60.0,30.75
63680,0.0,0,0,0.0,0.0
63681,20.0,0,0,0.0,9.0
63682,0.0,0,0,0.0,0.0
63683,0.0,100,0,0.0,30.0
63684,0.0,0,0,0.0,0.0
63685,0.0,0,0,60.0,12.0
63686,21.0,0,100,0.0,34.45
63687,51.0,0,100,40.0,55.95
63688,20.0,0,0,0.0,9.0
63689,0.0,0,0,0.0,0.0
63690,0.0,0,0,0.0,0.0
63691,0.0,0,100,0.0,25.0
63692,20.0,0,75,20.0,31.75
63693,20.0,100,75,0.0,57.75
63694,72.0,100,0,0.0,62.4
63695,21.0,100,75,40.0,66.2
63696,0.0,0,0,0.0,0.0
63697,20.0,0,0,0.0,9.0
63698,0.0,0,0,0.0,0.0
63699,0.0,0,0,0.0,0.0
63700,0.0,0,75,0.0,18.75
63701,20.0,0,0,20.0,13.0
63702,21.0,0,0,0.0,9.450000000000001
63703,34.0,0,0,0.0,15.3
63704,0.0,0,0,0.0,0.0
63705,0.0,0,75,0.0,18.75
63706,34.0,0,0,0.0,15.3
63707,0.0,0,100,40.0,33.0
63708,0.0,0,0,20.0,4.0
63709,34.0,0,75,40.0,42.05
63710,0.0,0,100,60.0,37.0
63711,0.0,0,75,0.0,18.75
63712,0.0,0,100,0.0,25.0
63713,21.0,0,75,0.0,28.200000000000003
63714,0.0,0,75,0.0,18.75
63715,0.0,0,75,0.0,18.75
63716,0.0,0,75,0.0,18.75
63717,20.0,0,0,0.0,9.0
63718,0.0,0,0,0.0,0.0
63719,20.0,0,0,60.0,21.0
63720,20.0,0,100,0.0,34.0
63721,0.0,0,0,20.0,4.0
63722,0.0,0,100,0.0,25.0
63723,0.0,0,75,0.0,18.75
63724,34.0,0,0,0.0,15.3
63725,0.0,0,0,0.0,0.0
63726,41.0,0,0,0.0,18.45
63727,0.0,100,0,0.0,30.0
63728,0.0,0,0,40.0,8.0
63729,0.0,0,0,0.0,0.0
63730,0.0,0,0,0.0,0.0
63731,0.0,0,0,0.0,0.0
63732,0.0,0,75,20.0,22.75
63733,0.0,0,100,0.0,25.0
63734,0.0,0,0,0.0,0.0
63735,20.0,0,0,0.0,9.0
63736,87.0,0,0,0.0,39.15
63737,0.0,0,0,0.0,0.0
63738,72.0,0,0,0.0,32.4
63739,0.0,0,0,0.0,0.0
63740,0.0,0,0,0.0,0.0
63741,0.0,0,0,0.0,0.0
63742,20.0,0,100,40.0,42.0
63743,0.0,0,0,0.0,0.0
63744,0.0,0,0,0.0,0.0
63745,0.0,0,0,20.0,4.0
63746,0.0,0,0,0.0,0.0
63747,0.0,0,75,0.0,18.75
63748,0.0,0,0,0.0,0.0
63749,71.0,0,100,0.0,56.95
63750,20.0,0,75,0.0,27.75
63751,0.0,0,0,0.0,0.0
63752,0.0,0,0,0.0,0.0
63753,54.0,0,100,60.0,61.3
63754,0.0,0,100,0.0,25.0
63755,0.0,0,100,0.0,25.0
63756,20.0,0,0,0.0,9.0
63757,21.0,0,0,0.0,9.450000000000001
63758,21.0,0,100,0.0,34.45
63759,0.0,0,100,0.0,25.0
63760,0.0,0,0,0.0,0.0
63761,0.0,0,0,0.0,0.0
63762,34.0,0,0,0.0,15.3
63763,0.0,0,0,0.0,0.0
63764,0.0,0,75,0.0,18.75
63765,0.0,0,0,20.0,4.0
63766,0.0,100,100,0.0,55.0
63767,54.0,0,0,100.0,44.300000000000004
63768,21.0,0,100,40.0,42.45
63769,67.0,100,75,0.0,78.9
63770,0.0,0,75,0.0,18.75
63771,0.0,0,0,0.0,0.0
63772,0.0,0,0,0.0,0.0
63773,20.0,0,0,20.0,13.0
63774,21.0,0,0,0.0,9.450000000000001
63775,0.0,0,0,0.0,0.0
63776,0.0,0,75,0.0,18.75
63777,0.0,100,75,40.0,56.75
63778,34.0,0,0,20.0,19.3
63779,0.0,0,75,0.0,18.75
63780,0.0,100,0,40.0,38.0
63781,21.0,0,0,0.0,9.450000000000001
63782,51.0,0,0,0.0,22.95
63783,0.0,0,0,0.0,0.0
63784,51.0,0,0,0.0,22.95
63785,34.0,0,100,40.0,48.3
63786,41.0,0,0,0.0,18.45
63787,0.0,0,0,0.0,0.0
63788,20.0,0,0,0.0,9.0
63789,0.0,0,0,0.0,0.0
63790,20.0,0,75,0.0,27.75
63791,0.0,0,0,0.0,0.0
63792,0.0,0,0,0.0,0.0
63793,34.0,0,100,0.0,40.3
63794,20.0,0,0,40.0,17.0
63795,0.0,0,0,0.0,0.0
63796,0.0,0,0,20.0,4.0
63797,21.0,0,0,40.0,17.450000000000003
63798,0.0,0,0,0.0,0.0
63799,0.0,0,0,0.0,0.0
63800,0.0,100,0,0.0,30.0
63801,21.0,0,75,0.0,28.200000000000003
63802,0.0,0,0,0.0,0.0
63803,0.0,0,75,60.0,30.75
63804,34.0,0,0,0.0,15.3
63805,0.0,0,0,0.0,0.0
63806,0.0,0,0,0.0,0.0
63807,67.0,0,0,0.0,30.150000000000002
63808,0.0,0,0,20.0,4.0
63809,21.0,0,0,20.0,13.450000000000001
63810,0.0,0,0,0.0,0.0
63811,20.0,0,100,0.0,34.0
63812,0.0,0,75,0.0,18.75
63813,0.0,0,0,0.0,0.0
63814,0.0,0,75,0.0,18.75
63815,51.0,100,0,0.0,52.949999999999996
63816,0.0,0,100,0.0,25.0
63817,20.0,0,0,0.0,9.0
63818,87.0,0,75,0.0,57.9
63819,0.0,0,0,0.0,0.0
63820,0.0,0,75,0.0,18.75
63821,21.0,0,0,0.0,9.450000000000001
63822,34.0,0,0,40.0,23.3
63823,21.0,0,0,0.0,9.450000000000001
63824,0.0,0,75,20.0,22.75
63825,0.0,0,75,0.0,18.75
63826,0.0,0,75,0.0,18.75
63827,55.0,0,0,0.0,24.75
63828,0.0,0,0,0.0,0.0
63829,0.0,100,100,60.0,67.0
63830,21.0,0,0,0.0,9.450000000000001
63831,34.0,0,100,0.0,40.3
63832,21.0,0,0,0.0,9.450000000000001
63833,0.0,0,0,100.0,20.0
63834,0.0,100,0,0.0,30.0
63835,0.0,0,75,0.0,18.75
63836,0.0,0,0,0.0,0.0
63837,21.0,0,0,20.0,13.450000000000001
63838,0.0,0,100,0.0,25.0
63839,0.0,100,75,0.0,48.75
63840,0.0,0,0,20.0,4.0
63841,34.0,0,75,0.0,34.05
63842,0.0,0,0,0.0,0.0
63843,0.0,0,0,40.0,8.0
63844,0.0,0,0,0.0,0.0
63845,21.0,0,0,0.0,9.450000000000001
63846,0.0,0,0,0.0,0.0
63847,34.0,0,75,0.0,34.05
63848,20.0,0,0,0.0,9.0
63849,20.0,0,100,0.0,34.0
63850,0.0,0,0,0.0,0.0
63851,20.0,0,100,0.0,34.0
63852,67.0,0,0,0.0,30.150000000000002
63853,0.0,0,75,0.0,18.75
63854,20.0,0,0,40.0,17.0
63855,0.0,0,0,0.0,0.0
63856,34.0,0,0,0.0,15.3
63857,0.0,0,0,0.0,0.0
63858,0.0,0,0,20.0,4.0
63859,0.0,0,75,0.0,18.75
63860,0.0,0,0,0.0,0.0
63861,0.0,100,0,60.0,42.0
63862,20.0,0,0,0.0,9.0
63863,0.0,0,75,60.0,30.75
63864,0.0,0,75,0.0,18.75
63865,0.0,0,0,0.0,0.0
63866,0.0,0,100,0.0,25.0
63867,0.0,0,0,40.0,8.0
63868,0.0,0,0,60.0,12.0
63869,20.0,0,0,0.0,9.0
63870,34.0,0,0,0.0,15.3
63871,34.0,0,0,40.0,23.3
63872,20.0,0,0,0.0,9.0
63873,21.0,0,100,0.0,34.45
63874,0.0,0,0,0.0,0.0
63875,0.0,100,0,20.0,34.0
63876,21.0,0,0,0.0,9.450000000000001
63877,0.0,0,100,0.0,25.0
63878,20.0,0,100,0.0,34.0
63879,0.0,0,75,0.0,18.75
63880,0.0,0,0,0.0,0.0
63881,0.0,0,0,20.0,4.0
63882,0.0,0,0,0.0,0.0
63883,20.0,100,0,60.0,51.0
63884,0.0,100,0,0.0,30.0
63885,0.0,0,0,0.0,0.0
63886,20.0,0,75,60.0,39.75
63887,21.0,0,100,60.0,46.45
63888,0.0,0,0,0.0,0.0
63889,21.0,100,0,0.0,39.45
63890,0.0,100,0,0.0,30.0
63891,0.0,0,0,40.0,8.0
63892,0.0,0,0,60.0,12.0
63893,0.0,0,75,0.0,18.75
63894,0.0,0,0,0.0,0.0
63895,0.0,0,0,0.0,0.0
63896,85.0,0,0,0.0,38.25
63897,21.0,100,0,0.0,39.45
63898,0.0,0,100,20.0,29.0
63899,71.0,0,0,0.0,31.95
63900,41.0,0,0,0.0,18.45
63901,0.0,0,0,0.0,0.0
63902,0.0,0,0,0.0,0.0
63903,0.0,100,0,0.0,30.0
63904,0.0,0,75,0.0,18.75
63905,21.0,0,0,0.0,9.450000000000001
63906,0.0,100,0,40.0,38.0
63907,51.0,100,75,0.0,71.69999999999999
63908,21.0,0,0,0.0,9.450000000000001
63909,0.0,0,0,20.0,4.0
63910,34.0,0,0,0.0,15.3
63911,34.0,0,0,0.0,15.3
63912,34.0,0,100,0.0,40.3
63913,20.0,0,0,0.0,9.0
63914,20.0,0,0,0.0,9.0
63915,21.0,0,0,0.0,9.450000000000001
63916,20.0,0,0,0.0,9.0
63917,0.0,0,0,40.0,8.0
63918,0.0,0,75,40.0,26.75
63919,20.0,0,0,20.0,13.0
63920,0.0,0,75,0.0,18.75
63921,0.0,0,0,97.2,19.44
63922,0.0,0,0,20.0,4.0
63923,20.0,0,0,0.0,9.0
63924,0.0,0,0,0.0,0.0
63925,0.0,0,0,0.0,0.0
63926,0.0,0,0,0.0,0.0
63927,20.0,0,0,0.0,9.0
63928,0.0,0,0,0.0,0.0
63929,34.0,0,75,20.0,38.05
63930,0.0,0,0,60.0,12.0
63931,0.0,0,0,0.0,0.0
63932,51.0,0,0,0.0,22.95
63933,0.0,0,75,0.0,18.75
63934,0.0,0,0,0.0,0.0
63935,20.0,0,75,0.0,27.75
63936,21.0,0,0,0.0,9.450000000000001
63937,21.0,0,0,20.0,13.450000000000001
63938,71.0,0,0,0.0,31.95
63939,0.0,0,0,0.0,0.0
63940,0.0,100,0,0.0,30.0
63941,20.0,0,75,0.0,27.75
63942,0.0,0,100,0.0,25.0
63943,21.0,0,0,60.0,21.450000000000003
63944,20.0,0,0,0.0,9.0
63945,21.0,0,0,0.0,9.450000000000001
63946,0.0,0,0,20.0,4.0
63947,0.0,0,0,20.0,4.0
63948,21.0,0,0,0.0,9.450000000000001
63949,20.0,0,0,0.0,9.0
63950,0.0,0,0,0.0,0.0
63951,67.0,0,0,80.0,46.150000000000006
63952,20.0,0,0,0.0,9.0
63953,21.0,0,0,40.0,17.450000000000003
63954,0.0,0,75,0.0,18.75
63955,0.0,0,0,0.0,0.0
63956,0.0,0,0,0.0,0.0
63957,34.0,0,0,20.0,19.3
63958,0.0,0,0,0.0,0.0
63959,20.0,0,0,0.0,9.0
63960,94.5,0,0,0.0,42.525
63961,0.0,0,0,0.0,0.0
63962,41.0,0,0,0.0,18.45
63963,20.0,0,0,40.0,17.0
63964,34.0,0,0,0.0,15.3
63965,0.0,0,75,0.0,18.75
63966,0.0,0,0,20.0,4.0
63967,51.0,0,100,0.0,47.95
63968,0.0,0,0,0.0,0.0
63969,0.0,0,100,20.0,29.0
63970,51.0,0,0,0.0,22.95
63971,0.0,0,75,20.0,22.75
63972,51.0,0,75,0.0,41.7
63973,0.0,0,100,0.0,25.0
63974,54.0,0,0,0.0,24.3
63975,20.0,0,0,0.0,9.0
63976,20.0,0,100,0.0,34.0
63977,0.0,0,0,60.0,12.0
63978,67.0,0,0,40.0,38.150000000000006
63979,34.0,0,100,0.0,40.3
63980,0.0,100,0,20.0,34.0
63981,0.0,0,0,0.0,0.0
63982,0.0,0,0,0.0,0.0
63983,0.0,0,100,40.0,33.0
63984,0.0,0,0,0.0,0.0
63985,0.0,0,0,0.0,0.0
63986,0.0,0,75,0.0,18.75
63987,20.0,0,0,0.0,9.0
63988,0.0,0,0,0.0,0.0
63989,21.0,0,0,0.0,9.450000000000001
63990,0.0,0,75,0.0,18.75
63991,0.0,0,0,0.0,0.0
63992,51.0,0,0,60.0,34.95
63993,20.0,0,0,0.0,9.0
63994,0.0,0,0,0.0,0.0
63995,20.0,0,0,0.0,9.0
63996,0.0,0,0,0.0,0.0
63997,0.0,0,0,0.0,0.0
63998,51.0,100,0,0.0,52.949999999999996
63999,20.0,0,0,0.0,9.0
64000,20.0,0,0,0.0,9.0
64001,0.0,0,0,0.0,0.0
64002,0.0,0,75,0.0,18.75
64003,21.0,0,75,0.0,28.200000000000003
64004,34.0,0,75,100.0,54.05
